"beta1","beta2","beta3","beta4","beta5","warning"
4.01692505775973,5.67946256256711,2.10237117787353,1.87872807240075,0.36234402363588,NA
3.97935565767605,5.64848047019592,2.05036615348702,1.86468244627087,0.375971805673348,NA
4.05883852194603,5.65539575962475,2.06558831528855,1.92650502014086,0.425808119970306,NA
3.96733620244128,5.65447370587195,2.07071604173014,1.84773054198925,0.321501005997443,NA
4.00366949135943,5.70641279713152,2.13312903341822,1.89815740708377,0.387072719790948,NA
4.11721740124925,5.58103773532352,2.07793373226313,1.85717081542952,0.393239475059806,NA
3.95216410647409,5.759960407859,2.09985783003365,1.90051520861558,0.395858872746423,NA
3.95230148460512,5.65756017012658,2.1359723127566,1.92552746184406,0.438868703296384,NA
3.87492206674366,5.76166326755086,2.11474692354975,1.89767945421012,0.346576543668991,NA
4.08967202277179,5.73162882689431,2.10712017534522,1.85732423248477,0.377871497374273,NA
3.81813101517965,5.87035318489641,2.13876579694123,1.83901144492082,0.264313165125627,NA
3.97792063649004,5.68488814103521,2.17014672685537,1.85364123867735,0.366534939578228,NA
4.06587817077502,5.69293428444209,2.05097795866306,1.94311445204967,0.450863130272048,NA
3.93737187937435,5.7660482560532,2.1715750632912,1.91011493626651,0.431835637614831,NA
3.95439429129097,5.73376111307926,2.13804382065849,1.86887472583153,0.370604467077239,NA
4.06780879336191,5.74230633980886,2.04676386559098,1.93245714051578,0.399921645174286,NA
3.96494341871637,5.7283099748538,2.17436385706393,1.93610572215846,0.438459341463371,NA
3.93437776349904,5.68534608504222,2.12824543916096,1.92422718007256,0.405269015497057,NA
3.96636854675277,5.6641522116904,2.07874128590621,1.90955925129011,0.402758644347404,NA
4.03253610152722,5.78775848552323,2.09538272229306,1.86215309029268,0.344125809479519,NA
3.98219103377178,5.70517891904608,2.09472886632778,1.91177690959341,0.425257626972967,NA
3.79204503522658,5.86652577648347,2.15969575217188,1.84158903890856,0.324511389141235,NA
4.06097766833954,5.77314717903716,2.09803886915236,1.95464780274199,0.434974853856926,NA
4.05750786831586,5.55412702333944,2.07365724509138,1.92666691344163,0.429147942949045,NA
4.08518105658322,5.70714628583969,2.08193961875152,1.90603532547181,0.42431018467167,NA
4.02143800654008,5.77569782403471,2.20116448843345,1.91456745524979,0.422524060601504,NA
4.02940388213584,5.78321247466284,2.09164919946399,1.88744768786773,0.391093015330461,NA
3.8813284055694,5.6973407014758,2.12360098189247,1.88582861813664,0.378936721735751,NA
4.05757760583558,5.81140731443296,2.19187358762041,1.95942872386008,0.382403680968742,NA
3.98504845801914,5.85587403571746,2.19210711508084,1.89142669654181,0.367959124181098,NA
3.9828328136979,5.79304519925066,2.09422404649831,1.94971794508844,0.416716017779854,NA
3.94499934204932,5.88643499627652,2.22703240797085,1.89902021010466,0.413268554485525,NA
3.94303502463074,5.75905301733715,2.15597852629625,1.92247806537763,0.387804735325037,NA
3.99755390860962,5.72040186754505,2.07092049322423,1.90238581115658,0.399205717266575,NA
3.95297393576371,5.67062657544095,2.02430391148418,1.91450374101713,0.420738043193062,NA
3.92920557418236,5.75324861628898,2.06313977006594,1.88698858817598,0.363350001560893,NA
3.96216443134167,5.81736209451772,2.19048802394706,1.83419864313875,0.291294645589946,NA
3.95814388307498,5.76076413250442,2.09352475796539,1.87049607622186,0.402589863119248,NA
3.97094571686077,5.71580522506943,2.15252819816349,1.93752865678369,0.415706766599478,NA
3.96837338214538,5.75266974056209,2.13235878624445,1.90632969766821,0.418163070394746,NA
4.02890080765844,5.78036972820956,2.14690589173768,1.92893692286889,0.410043582215653,NA
4.10770665395459,5.66987139720239,2.06057787519492,1.88985903015827,0.39645023547134,NA
3.94325514997397,5.65434557137114,2.12249591904292,1.89896602231599,0.385849421323255,NA
4.06155039331286,5.69461299521524,2.15226745454059,1.92213621209527,0.430854337186214,NA
4.04677045140301,5.89626647567502,2.19698346909622,1.9462646686894,0.400979899955383,NA
3.86745506198188,5.64456477840435,2.08204537387925,1.84692574943156,0.373677584703217,NA
3.93377530160381,5.69570854745212,2.06696848632888,1.93576609309516,0.419917671107836,NA
3.93010415712178,5.76495735304059,2.06460748641248,1.8460499836193,0.357262386045942,NA
3.95246044121948,5.91326499369303,2.17928121620819,1.97394477843141,0.421744763593607,NA
4.02544682796766,5.70676966495842,2.04373398942751,1.95996852917171,0.435231882982336,NA
4.07778218351508,5.78831625315055,2.15609547777803,1.8281563569127,0.332638285315428,NA
4.09681679388388,5.67910855132804,2.10461638563017,1.89064950010686,0.42529960241781,NA
3.88045241909354,5.82294314221169,2.230379833342,1.92746571465796,0.37602966552501,NA
4.00219462335634,5.71759475352482,2.06737550724165,1.9170130568317,0.40085604928063,NA
4.14369066479375,5.79684821485026,2.12815980237096,1.91188178338096,0.396174560646396,NA
3.94829836638722,5.83148547181922,2.11860556946417,1.87485162190555,0.340161604556764,NA
3.93220553666174,5.77509872673235,2.14381786105709,1.87686749579781,0.373559057829142,NA
3.92614936706793,5.69040176484052,2.14312840826814,1.86500234378064,0.366746900981834,NA
4.01003839106903,5.73173535205727,2.08200346304014,1.86933438707917,0.365018666139527,NA
3.89377586679758,5.71621217337812,2.16361367667344,1.85213751258321,0.367201234587646,NA
3.89837512879345,5.76732090208691,2.14883882590939,1.86577379382434,0.343559022485485,NA
3.95094766130075,5.69379725885048,2.11425078142815,1.86741718631883,0.396004586888911,NA
3.96222315204068,5.66278641010841,2.07978902399119,1.90582078597042,0.405616719382527,NA
4.08564237552711,5.76224330669771,2.09288771363902,1.90925070243579,0.384243927685557,NA
4.09359128017808,5.81353110681449,2.16444762085174,1.95342496640307,0.431461300581789,NA
3.96086341310684,5.66968485662824,2.09250840720627,1.94725927613632,0.453165540333681,NA
4.06777131373538,5.6558452022222,2.09148180023569,1.91150801282257,0.436757875973228,NA
3.94318468058156,5.59470394477726,2.14406138869632,1.87169613323233,0.401080201304113,NA
4.00806346174781,5.68626310394974,2.05865067480688,1.86794880409145,0.362140149065812,NA
4.06358152571389,5.68099969884087,2.09569024252991,1.88005768714322,0.383046626585981,NA
3.94016571795224,5.62880174178088,2.10742158069292,1.91995288602966,0.424943481244339,NA
3.95674203951168,5.74218749410373,2.08789301915681,1.91098971535036,0.436361580233488,NA
3.95672995861059,5.64820373286759,2.07840071257649,1.88814887421763,0.402399449941679,NA
4.02047949060428,5.79313330690274,2.16557959872199,1.93410309083745,0.42223745798105,NA
3.91221601074102,5.80564720594682,2.10798025961124,1.86949753821803,0.324627214233441,NA
4.15399592490804,5.58699837347814,2.04476392808726,1.9151632332845,0.436590606544931,NA
4.07716956952042,5.63101668689615,2.0836151132231,1.93558224083206,0.425875966524584,NA
3.82405584857802,5.87132862933486,2.13075559125899,1.8683588557977,0.330243888013413,NA
3.98060109312282,5.87078596976985,2.16864128283553,1.92436171498674,0.384278761544368,NA
4.07674659882911,5.72665325730652,2.11012223928382,1.90528647686001,0.380756424571158,NA
3.85260461823478,5.73828889400118,2.12366994201049,1.88339432931766,0.384524112199524,NA
3.94351716518696,5.7244481980422,2.12114195435878,1.83803327696684,0.333428980002236,NA
4.05879939107154,5.91639339778644,2.22878448314897,1.9018432136336,0.35932707174862,NA
3.95307382653721,5.61901482978153,2.05076598347562,1.88643055089163,0.385095544190644,NA
4.1173996032698,5.61152353338908,2.01362415897337,1.9165575251545,0.400673793363993,NA
3.8636896744488,5.79360882460824,2.18352793018881,1.91689352412974,0.407711589005101,NA
4.0546239582036,5.81332525897109,2.12578320142512,1.92183967169664,0.366816722719337,NA
3.9736242931088,5.82882686526178,2.10438406728301,1.9298085037616,0.428391589309385,NA
3.89003334082373,5.70052066586809,2.07693006398482,1.92582295277304,0.38879332280859,NA
3.95716796232773,5.76200130822802,2.14971114500007,1.88296008479279,0.382966866703212,NA
3.88974793525817,5.8103941932177,2.26154617084006,1.79855137350198,0.282476597483821,NA
3.92551699230131,5.86088164938252,2.2011056175781,1.76182143699577,0.235437918815127,NA
3.95822467382475,5.80294012954549,2.14661914941956,1.90043065717811,0.382990564595262,NA
3.94682222212495,5.65998385183301,2.07185175567732,1.89091739220444,0.370103805308571,NA
3.90532034107025,5.60145084250707,2.11236741323012,1.93192563721606,0.432613876725223,NA
4.04687370969175,5.69977818995497,2.09102101353034,1.93039315338692,0.42784240220793,NA
3.97993965051727,5.80903858196104,2.14845889493131,1.92805954024101,0.40422142403969,NA
4.05219746983405,5.78818637073609,2.08532829784694,1.8830324151745,0.388916843170275,NA
3.95967982365551,5.77898247746902,2.04890531710899,1.87926606659683,0.363809016590905,NA
3.9753113373502,5.84624858389142,2.21001359992059,1.928234685878,0.403098229341521,NA
3.95733121809124,5.72360912834715,2.11451635873952,1.8886816020419,0.361170183986528,NA
3.92415128358019,5.75184855404605,2.10444327046243,1.89008007824649,0.37559512095716,NA
3.97360763039581,5.67264297789897,2.07237779112865,1.90362786444813,0.391775232705565,NA
4.002230304959,5.69991754631484,2.02980506536559,1.87549568498565,0.386523255364134,NA
3.82259090355538,5.84886043040057,2.12182431838414,1.88169722894222,0.376308089473679,NA
3.89810815851997,5.73922499069313,2.00372527594524,1.82107982457999,0.286368913640074,NA
3.89974731360202,5.64912055176723,2.09878341318258,1.86856000412244,0.401452869187721,NA
4.07657729607418,5.70245580757637,2.15370532908586,1.92160903820703,0.395293187800398,NA
3.92855774409987,5.72698579988819,2.13868035615485,1.91990633860394,0.393592309617571,NA
3.87825922321708,5.78987685241674,2.12214131815986,1.82189004812437,0.31026105387248,NA
4.03313323955301,5.56868708626476,2.10765270215566,1.96969607774019,0.451309735623723,NA
3.95531675103406,5.72221474209269,2.12830198759076,1.92885935949758,0.422017675957657,NA
4.0157762516912,5.86080852020972,2.14223244143228,1.91456638026306,0.380037898043247,NA
3.97386638207818,5.81263652753933,2.13196399702444,1.96366170536002,0.41934566227687,NA
3.85354722573772,5.72074343987391,2.17011197184609,1.86385892231311,0.350888190156814,NA
3.93379574994322,5.74195288150787,2.11881161131281,1.85816874648547,0.353622327198614,NA
3.91913244096826,5.72252230948028,2.12003644758656,1.92726202697153,0.384446483031771,NA
3.9115771803338,5.88719459483608,2.16117475919685,1.83651116642078,0.32972122238533,NA
3.93322297579704,5.76462340671758,2.10355852603379,1.90444461044149,0.379022647692835,NA
4.02847999696479,5.64527573965885,2.14276525439657,1.90945904858601,0.409174633950697,NA
3.99188201457398,5.77790048240629,2.0457509814846,1.88825617352041,0.364565239686784,NA
3.95029921317415,5.77634102990526,2.17991431575591,1.8663735128276,0.353383345073339,NA
3.9737449251573,5.78795111536251,2.13931612880903,1.93331060626563,0.417709509390142,NA
3.94556733035954,5.76022772969708,2.10727385395177,1.91527670885553,0.392266411473972,NA
4.21448343614093,5.68090165440915,2.05777642874671,1.95732507167477,0.472070922355446,NA
3.92363535482983,5.78423480006832,2.08907451365923,1.88416939312662,0.365132634652528,NA
3.99785635675886,5.76303125611744,2.16440418542192,1.90704266444486,0.378260121894756,NA
3.9311717953792,5.86118244099923,2.15611847581336,1.84613602184585,0.344814034908697,NA
3.92383107978562,5.6965640874653,2.11913908140754,1.90724510675589,0.387674264041493,NA
3.94249842686102,5.71315072423284,2.17561540419855,1.91678558948194,0.427729330309986,NA
3.90812255775024,5.81744029735468,2.1738861068116,1.91891317890158,0.394330212563604,NA
4.00909052508366,5.61682529055021,2.02008656704552,1.90765628025407,0.410962804394314,NA
4.0660338805371,5.72081386867531,2.07606616192693,1.93006903683584,0.407372333491809,NA
