"beta1","beta2","beta3","beta4","beta5","warning"
3.93734395338675,5.69904119052773,2.08949130783542,1.95031196166423,0.418090782055531,NA
3.95171223850658,5.76657420780235,2.12216930190868,1.88499298686834,0.387716874822374,NA
3.93526227581936,5.73038065358826,2.09936091933591,1.95586785625991,0.417081112422812,NA
3.99514269108838,5.72876392598116,2.11212291569542,1.88697765278219,0.389181893019037,NA
4.07368093440053,5.8191691751931,2.1649500518254,1.92874530353001,0.426126715683089,NA
4.0011383491063,5.73245441809066,2.09006938936771,1.95824878225722,0.43165258737043,NA
3.9713213363116,5.71617748397223,2.15302696720699,1.86669916414634,0.383114621480573,NA
4.10433606958257,5.66833692322759,2.12255553322507,1.86817972541178,0.40233221055144,NA
4.04572317084681,5.56970044792513,1.99806912552409,1.87675009967564,0.381577156337913,NA
3.98565967677942,5.66219958998452,2.0883103341845,1.90858985863987,0.414263246460873,NA
3.86823590076251,5.68565451977373,2.12934538026938,1.89376153527695,0.408941076685676,NA
3.98469121112403,5.6622765575646,2.01446942590505,1.84813856244048,0.33181264316328,NA
4.09917493013665,5.67648233161969,2.16762657075503,1.91932933004993,0.438146822524204,NA
4.08516481045087,5.80691801101677,2.06050182154951,1.94514942092522,0.426506666170346,NA
4.14279742956076,5.7276725604064,2.08133090560785,1.93005579286161,0.4280490364066,NA
3.9703975308095,5.72692235363813,2.1703678106638,1.97041352314866,0.441427514262671,NA
4.06393580967504,5.61050370492029,2.07326700219017,1.95485063113044,0.46666334896015,NA
3.98903242788675,5.73325983262047,2.02742899010088,1.89548517683501,0.384670676838258,NA
3.94069925092237,5.7700021053519,2.09932468764087,1.91154676912108,0.395351110016009,NA
4.12424010663345,5.567580691289,2.05856399613604,1.89081282346214,0.403334117641643,NA
3.93450467455811,5.65025580551801,2.16547708093415,1.94123780159606,0.456185128784888,NA
3.92142058166723,5.69689172154188,2.12761063844978,1.97804063493948,0.445605009030487,NA
3.99605580933932,5.7044404089761,2.12049088402644,1.95005774018647,0.422425914576504,NA
4.03386660990102,5.7129593096619,2.12717483034039,1.90217787338662,0.376326878085204,NA
4.0441022374452,5.63172290227324,2.10768354568357,1.92286226117335,0.428005132078933,NA
3.99932809552354,5.70040203755538,2.12454138704017,1.90914730759761,0.424566710861269,NA
4.02878087501594,5.49042911231671,1.99282455610919,1.88911033112379,0.432623472113049,NA
4.03049222132001,5.65783032965857,2.14138959251829,1.85555505586646,0.355709944557292,NA
4.11398708190762,5.57129708275551,1.95406534536933,1.88520664662269,0.395341794379206,NA
4.05449116280674,5.74245267449438,2.15276206543626,1.87334588608791,0.395320386268321,NA
3.91865186693405,5.63480487208386,2.08022408781412,1.88609503700974,0.376339674949086,NA
3.98432827535815,5.70972815341449,2.15886611782094,1.90079852723489,0.416725551254913,NA
3.98464838041664,5.72516173579597,2.11439891015885,1.91477167266671,0.417515980797142,NA
3.78286920513162,5.70584914598419,2.10363915533235,1.89820191394581,0.402107916705573,NA
