"beta1","beta2","beta3","beta4","beta5","warning"
4.04907259805812,5.60494785831454,2.08748720498337,1.94955167604421,0.460386100110011,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
3.93982480249058,5.62823608114627,2.00639390309463,1.91769944140226,0.437951863417425,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.0844991486482,5.62699774577183,2.08604540944698,1.90380923234533,0.385229889654848,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.8689503350578,5.60862629735815,2.0963373028074,1.8491277105543,0.355779049406186,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
3.99103446322938,5.62181494172659,2.040866817126,1.87262345426546,0.389655208219076,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.60966537704465,6.21272639088772,2.29260459733895,1.73029307200378,0.0976462570780582,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.98851234386874,5.63028325442573,2.06197325979059,1.86300599533745,0.342544630499656,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.01608254484822,5.62515639733415,2.09994598146151,1.89769313970968,0.39833390613586,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.12456146097589,5.60399052141059,2.0893246186642,1.8714448273781,0.406522420142652,NA
NA,NA,NA,NA,NA,NA
3.96065348311463,5.62647659506977,2.12302752484736,1.93135514192161,0.449125954436451,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.0977807841716,5.70543873099821,2.09717877983993,1.86280148830226,0.387615710353666,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.87702785503564,5.74344614704182,2.08895878095485,1.86681853527463,0.313012731349319,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.07038272073952,5.66677143530139,2.04037598660349,1.94523251683825,0.456501874986075,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.94650654817271,5.70538209673404,2.14645632973023,1.91051595088379,0.440568425143873,NA
NA,NA,NA,NA,NA,NA
4.08096016830356,5.62948548995853,2.00179852104822,1.92783662873874,0.409950500590802,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.97033563861701,5.74067632158313,2.18078354246847,1.94713038563066,0.449030686524909,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.94806221667753,5.64273222628109,2.11204700563507,1.93410283632001,0.421880842840483,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.97512675104483,5.64862166954481,2.07273976224215,1.91817881995647,0.41356623552935,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.05250470167705,5.72771585094689,2.07217147588314,1.87234772769684,0.363814442018235,NA
